2019-04-15 01:28:43,502 INFO org.hibernate.Version [main] HHH000412: Hibernate Core {5.3.7.Final}
2019-04-15 01:28:43,509 INFO org.hibernate.cfg.Environment [main] HHH000206: hibernate.properties not found
2019-04-15 01:28:44,409 INFO org.hibernate.annotations.common.reflection.java.JavaReflectionManager [main] HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-04-15 01:28:45,726 INFO org.hibernate.dialect.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MariaDB103Dialect
2019-04-15 01:28:46,781 WARN org.hibernate.boot.internal.InFlightMetadataCollectorImpl [main] HHH000069: Duplicate generator name sequence
2019-04-15 01:28:46,812 WARN org.hibernate.boot.internal.InFlightMetadataCollectorImpl [main] HHH000069: Duplicate generator name sequence
2019-04-15 01:28:46,840 WARN org.hibernate.boot.internal.InFlightMetadataCollectorImpl [main] HHH000069: Duplicate generator name sequence
2019-04-15 01:28:46,979 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:28:47,061 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:28:47,063 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:28:47,082 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:28:47,086 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:28:51,364 INFO org.springframework.orm.jpa.AbstractEntityManagerFactoryBean [main] Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-04-15 01:28:56,189 INFO org.springframework.scheduling.concurrent.ExecutorConfigurationSupport [main] Initializing ExecutorService 'applicationTaskExecutor'
2019-04-15 01:28:57,121 INFO org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [main] Adding welcome page template: index
2019-04-15 01:28:58,800 INFO org.springframework.security.web.DefaultSecurityFilterChain [main] Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2e089500, org.springframework.security.web.context.SecurityContextPersistenceFilter@5a778640, org.springframework.security.web.header.HeaderWriterFilter@5a995ae1, org.springframework.security.web.authentication.logout.LogoutFilter@5b95cb2a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@151f007a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6de29a25, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@36b50e00, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@401342c, org.springframework.security.web.session.SessionManagementFilter@19c0cf08, org.springframework.security.web.access.ExceptionTranslationFilter@3bbde2a5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@160a9633]
2019-04-15 01:28:59,137 INFO com.astrology.web.astroweb.repositories.bootstrap.UserLoader [main] Context refreshed. Reached UserLoader
2019-04-15 01:28:59,907 INFO org.hibernate.hql.internal.QueryTranslatorFactoryInitiator [main] HHH000397: Using ASTQueryTranslatorFactory
2019-04-15 01:29:08,725 INFO com.astrology.web.astroweb.repositories.bootstrap.UserLoader [main] Saved data User(firstName=Shamik, lastName=Sinha, email=abc@cd.com, password={bcrypt}$2a$10$XGCtJhxZtoqqyhn6yH8Yhu/mMKeYnBJaWqc9qRyNSVC/M6XW.Wz2y, role=USER, textPass=null, username=abc@cd.com, phone=+919916099778, products=[], bookings=[], paymentOrders=[])
2019-04-15 01:29:08,772 INFO com.astrology.web.astroweb.repositories.bootstrap.UserLoader [main] Saved data User(firstName=Shamik1, lastName=Sinha1, email=abc@cde.com, password={bcrypt}$2a$10$r7eOSFFuyAhi9gxNqNepOO5gmE9aOu0du2Sw.WfekZ3cl7Xxvy4M6, role=USER, textPass=null, username=abc@cde.com, phone=+919916099778, products=[], bookings=[], paymentOrders=[])
2019-04-15 01:29:08,871 INFO org.apache.juli.logging.DirectJDKLog [main] Starting ProtocolHandler ["http-nio-8080"]
2019-04-15 01:29:09,169 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat started on port(s): 8080 (http) with context path ''
2019-04-15 01:29:09,174 INFO org.springframework.boot.StartupInfoLogger [main] Started AstroWebApplication in 47.555 seconds (JVM running for 143.627)
2019-04-15 01:29:34,341 INFO org.apache.juli.logging.DirectJDKLog [http-nio-8080-exec-1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-04-15 01:29:34,344 INFO org.springframework.web.servlet.FrameworkServlet [http-nio-8080-exec-1] Initializing Servlet 'dispatcherServlet'
2019-04-15 01:29:34,461 INFO org.springframework.web.servlet.FrameworkServlet [http-nio-8080-exec-1] Completed initialization in 75 ms
2019-04-15 01:31:45,440 INFO org.springframework.scheduling.concurrent.ExecutorConfigurationSupport [Thread-5] Shutting down ExecutorService 'applicationTaskExecutor'
2019-04-15 01:31:46,498 INFO org.springframework.orm.jpa.AbstractEntityManagerFactoryBean [Thread-5] Closing JPA EntityManagerFactory for persistence unit 'default'
2019-04-15 01:31:49,473 INFO com.zaxxer.hikari.HikariDataSource [Thread-5] HikariPool-1 - Shutdown initiated...
2019-04-15 01:31:51,097 INFO com.zaxxer.hikari.HikariDataSource [Thread-5] HikariPool-1 - Shutdown completed.
2019-04-15 01:33:45,079 INFO org.springframework.boot.StartupInfoLogger [main] Starting AstroWebApplication on LP-GH1P882 with PID 19496 (started by shamikchandra.s in C:\Users\shamikchandra.s\OneDrive - HCL Technologies Ltd\Java\Spring\astro-web\astro-web)
2019-04-15 01:33:45,132 INFO org.springframework.boot.SpringApplication [main] The following profiles are active: springdatajpa
2019-04-15 01:33:49,028 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data repositories in DEFAULT mode.
2019-04-15 01:33:49,325 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Finished Spring Data repository scanning in 179ms. Found 3 repository interfaces.
2019-04-15 01:33:51,031 INFO com.ulisesbocchio.jasyptspringboot.configuration.EnableEncryptablePropertiesBeanFactoryPostProcessor [main] Post-processing PropertySource instances
2019-04-15 01:33:51,485 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy
2019-04-15 01:33:51,527 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
2019-04-15 01:33:51,541 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
2019-04-15 01:33:51,558 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource systemProperties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-15 01:33:51,579 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-15 01:33:51,613 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper
2019-04-15 01:33:51,624 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource applicationConfig: [classpath:/application.properties] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-15 01:33:51,852 INFO com.ulisesbocchio.jasyptspringboot.filter.DefaultLazyPropertyFilter [main] Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter
2019-04-15 01:33:51,955 INFO org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [main] Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$2fd8c699] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-15 01:33:53,560 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat initialized with port(s): 8080 (http)
2019-04-15 01:33:53,657 INFO org.apache.juli.logging.DirectJDKLog [main] Initializing ProtocolHandler ["http-nio-8080"]
2019-04-15 01:33:53,729 INFO org.apache.juli.logging.DirectJDKLog [main] Starting service [Tomcat]
2019-04-15 01:33:53,737 INFO org.apache.juli.logging.DirectJDKLog [main] Starting Servlet engine: [Apache Tomcat/9.0.16]
2019-04-15 01:33:53,779 INFO org.apache.juli.logging.DirectJDKLog [main] The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Users\shamikchandra.s\OneDrive - HCL Technologies Ltd\Java\Java\jdk\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Users\shamikchandra.s\OneDrive - HCL Technologies Ltd\PortableNodeDevEnv\sass-1.17.2;C:\Users\shamikchandra.s\OneDrive - HCL Technologies Ltd\PortableNodeDevEnv\git\bin;C:\Users\shamikchandra.s\OneDrive - HCL Technologies Ltd\PortableNodeDevEnv\nodejs;C:\Users\shamikchandra.s\OneDrive - HCL Technologies Ltd\Python\python-3.6.8-embed-amd64\Scripts;C:\Users\shamikchandra.s\OneDrive - HCL Technologies Ltd\Python\python-3.6.8-embed-amd64;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Windows\CCM;C:\Users\shamikchandra.s\AppData\Local\Microsoft\WindowsApps;;.]
2019-04-15 01:33:54,875 INFO org.apache.juli.logging.DirectJDKLog [main] Initializing Spring embedded WebApplicationContext
2019-04-15 01:33:54,878 INFO org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [main] Root WebApplicationContext: initialization completed in 9364 ms
2019-04-15 01:33:55,224 INFO com.ulisesbocchio.jasyptspringboot.resolver.DefaultLazyPropertyResolver [main] Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
2019-04-15 01:33:55,235 INFO com.ulisesbocchio.jasyptspringboot.detector.DefaultLazyPropertyDetector [main] Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
2019-04-15 01:33:55,777 INFO com.zaxxer.hikari.HikariDataSource [main] HikariPool-1 - Starting...
2019-04-15 01:33:58,004 INFO com.zaxxer.hikari.HikariDataSource [main] HikariPool-1 - Start completed.
2019-04-15 01:33:58,364 INFO org.hibernate.jpa.internal.util.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2019-04-15 01:33:58,733 INFO org.hibernate.Version [main] HHH000412: Hibernate Core {5.3.7.Final}
2019-04-15 01:33:58,761 INFO org.hibernate.cfg.Environment [main] HHH000206: hibernate.properties not found
2019-04-15 01:33:59,723 INFO org.hibernate.annotations.common.reflection.java.JavaReflectionManager [main] HCANN000001: Hibernate Commons Annotations {5.0.4.Final}
2019-04-15 01:34:01,283 INFO org.hibernate.dialect.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MariaDB103Dialect
2019-04-15 01:34:02,536 WARN org.hibernate.boot.internal.InFlightMetadataCollectorImpl [main] HHH000069: Duplicate generator name sequence
2019-04-15 01:34:02,609 WARN org.hibernate.boot.internal.InFlightMetadataCollectorImpl [main] HHH000069: Duplicate generator name sequence
2019-04-15 01:34:02,669 WARN org.hibernate.boot.internal.InFlightMetadataCollectorImpl [main] HHH000069: Duplicate generator name sequence
2019-04-15 01:34:02,850 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:34:02,857 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:34:02,859 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:34:02,869 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:34:02,870 WARN org.hibernate.id.SequenceGenerator [main] HHH90000014: Found use of deprecated [org.hibernate.id.SequenceHiLoGenerator] sequence-based id generator; use org.hibernate.id.enhanced.SequenceStyleGenerator instead.  See Hibernate Domain Model Mapping Guide for details.
2019-04-15 01:34:13,064 INFO org.springframework.orm.jpa.AbstractEntityManagerFactoryBean [main] Initialized JPA EntityManagerFactory for persistence unit 'default'
2019-04-15 01:34:20,139 INFO org.springframework.scheduling.concurrent.ExecutorConfigurationSupport [main] Initializing ExecutorService 'applicationTaskExecutor'
2019-04-15 01:34:21,169 INFO org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [main] Adding welcome page template: index
2019-04-15 01:34:22,258 INFO org.springframework.security.web.DefaultSecurityFilterChain [main] Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7b567216, org.springframework.security.web.context.SecurityContextPersistenceFilter@56b49205, org.springframework.security.web.header.HeaderWriterFilter@5667d577, org.springframework.security.web.authentication.logout.LogoutFilter@7e36e3ad, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7f8710b2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4aa92ac9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4fb24a79, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2f1f8f6b, org.springframework.security.web.session.SessionManagementFilter@463c6703, org.springframework.security.web.access.ExceptionTranslationFilter@763e412d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4ffc1e12]
2019-04-15 01:34:22,662 INFO com.astrology.web.astroweb.repositories.bootstrap.UserLoader [main] Context refreshed. Reached UserLoader
2019-04-15 01:34:23,661 INFO org.hibernate.hql.internal.QueryTranslatorFactoryInitiator [main] HHH000397: Using ASTQueryTranslatorFactory
2019-04-15 01:34:33,277 INFO com.astrology.web.astroweb.repositories.bootstrap.UserLoader [main] Saved data User(firstName=Shamik, lastName=Sinha, email=abc@cd.com, password={bcrypt}$2a$10$6FPhrQl00QhBtiyTtQ/LPORNADkur/Uq6J201.MlUPdN6SIznhIWG, role=USER, textPass=null, username=abc@cd.com, phone=+919916099778, products=[], bookings=[], paymentOrders=[])
2019-04-15 01:34:33,279 INFO com.astrology.web.astroweb.repositories.bootstrap.UserLoader [main] Saved data User(firstName=Shamik1, lastName=Sinha1, email=abc@cde.com, password={bcrypt}$2a$10$LOQbZ35vPrFkeSwC9M2Qv.py7uyfE9GidbEW5fDa12/QgQBrO0cHS, role=USER, textPass=null, username=abc@cde.com, phone=+919916099778, products=[], bookings=[], paymentOrders=[])
2019-04-15 01:34:33,312 INFO org.apache.juli.logging.DirectJDKLog [main] Starting ProtocolHandler ["http-nio-8080"]
2019-04-15 01:34:33,665 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat started on port(s): 8080 (http) with context path ''
2019-04-15 01:34:33,669 INFO org.springframework.boot.StartupInfoLogger [main] Started AstroWebApplication in 52.077 seconds (JVM running for 143.937)
2019-04-15 01:34:52,838 INFO org.apache.juli.logging.DirectJDKLog [http-nio-8080-exec-1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-04-15 01:34:52,842 INFO org.springframework.web.servlet.FrameworkServlet [http-nio-8080-exec-1] Initializing Servlet 'dispatcherServlet'
2019-04-15 01:34:52,936 INFO org.springframework.web.servlet.FrameworkServlet [http-nio-8080-exec-1] Completed initialization in 89 ms
2019-04-15 02:29:39,174 INFO org.springframework.scheduling.concurrent.ExecutorConfigurationSupport [Thread-5] Shutting down ExecutorService 'applicationTaskExecutor'
2019-04-15 02:29:49,395 INFO org.springframework.orm.jpa.AbstractEntityManagerFactoryBean [Thread-5] Closing JPA EntityManagerFactory for persistence unit 'default'
2019-04-15 02:29:53,629 INFO com.zaxxer.hikari.HikariDataSource [Thread-5] HikariPool-1 - Shutdown initiated...
2019-04-15 02:29:55,060 INFO com.zaxxer.hikari.HikariDataSource [Thread-5] HikariPool-1 - Shutdown completed.
2019-04-15 02:33:20,904 INFO org.springframework.boot.StartupInfoLogger [main] Starting AstroWebApplication on LP-GH1P882 with PID 14660 (started by shamikchandra.s in C:\Users\shamikchandra.s\OneDrive - HCL Technologies Ltd\Java\Spring\astro-web\astro-web)
2019-04-15 02:33:21,119 INFO org.springframework.boot.SpringApplication [main] The following profiles are active: springdatajpa
2019-04-15 02:33:26,438 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data repositories in DEFAULT mode.
2019-04-15 02:33:27,435 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Finished Spring Data repository scanning in 914ms. Found 3 repository interfaces.
2019-04-15 02:33:30,174 INFO com.ulisesbocchio.jasyptspringboot.configuration.EnableEncryptablePropertiesBeanFactoryPostProcessor [main] Post-processing PropertySource instances
2019-04-15 02:33:30,591 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy
2019-04-15 02:33:30,602 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
2019-04-15 02:33:30,603 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
2019-04-15 02:33:30,606 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource systemProperties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-15 02:33:30,634 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-15 02:33:30,650 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper
2019-04-15 02:33:30,656 INFO com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter [main] Converting PropertySource applicationConfig: [classpath:/application.properties] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-15 02:33:31,006 INFO com.ulisesbocchio.jasyptspringboot.filter.DefaultLazyPropertyFilter [main] Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter
2019-04-15 02:33:31,158 INFO org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [main] Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$8e18f3f3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-15 02:33:33,605 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat initialized with port(s): 8080 (http)
2019-04-15 02:33:33,705 INFO org.apache.juli.logging.DirectJDKLog [main] Initializing ProtocolHandler ["http-nio-8080"]
2019-04-15 02:33:33,782 INFO org.apache.juli.logging.DirectJDKLog [main] Starting service [Tomcat]
2019-04-15 02:33:33,799 INFO org.apache.juli.logging.DirectJDKLog [main] Starting Servlet engine: [Apache Tomcat/9.0.16]
